query	subject	e_value	bitscore	pident	length
D2Y2F8	sp|Q06481|APLP2_HUMAN	6.09e-12	50.8	39.655	58
D2Y2F8	sp|O95428|PPN_HUMAN	1.63e-11	49.7	43.137	51
D2Y2F8	sp|P02760|AMBP_HUMAN	1.83e-11	49.7	41.818	55
D2Y2F8	sp|P02760|AMBP_HUMAN	2.45e-11	49.3	41.509	53
D2Y2F8	sp|O43291|SPIT2_HUMAN	4.67e-11	48.1	35.714	70
D2Y2F8	sp|O43291|SPIT2_HUMAN	4.5e-09	42.7	37.037	54
D2Y2F8	sp|P49223|SPIT3_HUMAN	1.17e-09	42.4	35.849	53
D2Y2F8	sp|Q8TEU8|WFKN2_HUMAN	3.47e-09	43.1	35.714	56
D2Y2F8	sp|Q8TEU8|WFKN2_HUMAN	3.94e-07	37.4	41.176	51
D2Y2F8	sp|Q8TEU8|WFKN2_HUMAN	0.5	20.0	31.818	22
D2Y2F8	sp|O43278|SPIT1_HUMAN	5.9e-09	42.4	39.623	53
D2Y2F8	sp|O43278|SPIT1_HUMAN	2.88e-08	40.4	36.957	46
D2Y2F8	sp|P10646|TFPI1_HUMAN	7.45e-09	42.0	33.962	53
D2Y2F8	sp|P10646|TFPI1_HUMAN	1.76e-08	41.2	33.333	54
D2Y2F8	sp|P10646|TFPI1_HUMAN	6.15e-07	36.6	33.962	53
D2Y2F8	sp|Q2UY09|COSA1_HUMAN	8.64e-09	42.0	34.043	47
D2Y2F8	sp|P48307|TFPI2_HUMAN	1.75e-08	40.8	37.097	62
D2Y2F8	sp|P48307|TFPI2_HUMAN	7.65e-06	33.5	37.5	48
D2Y2F8	sp|P48307|TFPI2_HUMAN	9.58e-05	30.4	39.286	56
D2Y2F8	sp|Q96NZ8|WFKN1_HUMAN	9.42e-08	38.9	35.714	56
D2Y2F8	sp|Q96NZ8|WFKN1_HUMAN	0.013	24.6	25.556	90
D2Y2F8	sp|Q96NZ8|WFKN1_HUMAN	2.0	18.1	26.087	23
D2Y2F8	sp|Q8IUA0|WFDC8_HUMAN	2.53e-07	37.7	38.596	57
D2Y2F8	sp|Q9BQY6|WFDC6_HUMAN	4.94e-07	36.2	50.0	28
D2Y2F8	sp|Q6UDR6|SPIT4_HUMAN	0.000425	28.1	32.558	43
D2Y2F9	sp|P12111|CO6A3_HUMAN	4.12e-17	65.9	42.667	75
D2Y2F9	sp|O95925|EPPI_HUMAN	8.65e-14	53.9	40.351	57
D2Y2F9	sp|Q02388|CO7A1_HUMAN	1.29e-13	55.8	46.429	56
D2Y2F9	sp|P05067|A4_HUMAN	4.55e-12	51.2	47.917	48
D2Y2F9	sp|P05067|A4_HUMAN	8.3	16.5	50.0	8
D2Y2F9	sp|Q06481|APLP2_HUMAN	5.16e-12	51.2	39.655	58
D2Y2F9	sp|O95428|PPN_HUMAN	9.74e-12	50.4	43.137	51
D2Y2F9	sp|O95428|PPN_HUMAN	1.6	18.5	52.941	17
D2Y2F9	sp|P02760|AMBP_HUMAN	2.4e-11	49.3	41.818	55
D2Y2F9	sp|P02760|AMBP_HUMAN	7.76e-11	47.8	39.623	53
D2Y2F9	sp|O43291|SPIT2_HUMAN	3.36e-11	48.5	35.714	70
D2Y2F9	sp|O43291|SPIT2_HUMAN	4.08e-09	42.7	37.037	54
D2Y2F9	sp|Q8TEU8|WFKN2_HUMAN	8.32e-10	45.1	37.5	56
D2Y2F9	sp|Q8TEU8|WFKN2_HUMAN	8.43e-06	33.5	37.255	51
D2Y2F9	sp|Q8TEU8|WFKN2_HUMAN	1.8	18.5	27.273	22
D2Y2F9	sp|P49223|SPIT3_HUMAN	1.25e-09	42.4	37.736	53
D2Y2F9	sp|Q2UY09|COSA1_HUMAN	7.91e-09	42.0	34.043	47
D2Y2F9	sp|P10646|TFPI1_HUMAN	3.82e-08	40.0	33.962	53
D2Y2F9	sp|P10646|TFPI1_HUMAN	1.92e-07	38.1	31.481	54
D2Y2F9	sp|P10646|TFPI1_HUMAN	1.5e-06	35.4	33.962	53
D2Y2F9	sp|O43278|SPIT1_HUMAN	5.65e-08	39.7	39.623	53
D2Y2F9	sp|O43278|SPIT1_HUMAN	3.99e-07	37.4	35.556	45
D2Y2F9	sp|Q96NZ8|WFKN1_HUMAN	9.14e-08	39.3	35.714	56
D2Y2F9	sp|Q96NZ8|WFKN1_HUMAN	0.017	24.3	25.275	91
D2Y2F9	sp|P48307|TFPI2_HUMAN	1.05e-07	38.9	37.097	62
D2Y2F9	sp|P48307|TFPI2_HUMAN	1.55e-05	32.7	37.5	48
D2Y2F9	sp|P48307|TFPI2_HUMAN	1.98e-05	32.3	41.071	56
D2Y2F9	sp|Q8IUA0|WFDC8_HUMAN	2.12e-07	38.1	38.596	57
D2Y2F9	sp|Q9BQY6|WFDC6_HUMAN	5.71e-07	36.2	50.0	28
D2Y2F9	sp|Q6UDR6|SPIT4_HUMAN	0.000669	27.3	30.357	56
D2Y2G0	sp|P12111|CO6A3_HUMAN	3.28e-16	63.2	42.667	75
D2Y2G0	sp|P12111|CO6A3_HUMAN	9.9	16.2	31.579	19
D2Y2G0	sp|Q02388|CO7A1_HUMAN	1.72e-13	55.5	50.877	57
D2Y2G0	sp|O95925|EPPI_HUMAN	1.35e-12	50.8	38.596	57
D2Y2G0	sp|P05067|A4_HUMAN	1.67e-10	47.0	44.0	50
D2Y2G0	sp|P05067|A4_HUMAN	8.3	16.5	50.0	8
D2Y2G0	sp|P02760|AMBP_HUMAN	2.32e-10	46.6	39.623	53
D2Y2G0	sp|P02760|AMBP_HUMAN	1.59e-09	43.9	40.0	55
D2Y2G0	sp|Q06481|APLP2_HUMAN	5.34e-10	45.4	37.931	58
D2Y2G0	sp|O95428|PPN_HUMAN	1.02e-09	44.7	41.176	51
D2Y2G0	sp|O95428|PPN_HUMAN	1.4	18.9	52.941	17
D2Y2G0	sp|O43291|SPIT2_HUMAN	3.16e-09	43.1	34.286	70
D2Y2G0	sp|O43291|SPIT2_HUMAN	1.8e-07	38.1	35.185	54
D2Y2G0	sp|P10646|TFPI1_HUMAN	1.46e-08	41.2	35.849	53
D2Y2G0	sp|P10646|TFPI1_HUMAN	1.83e-08	40.8	36.364	55
D2Y2G0	sp|P10646|TFPI1_HUMAN	5.86e-07	36.6	35.849	53
D2Y2G0	sp|P48307|TFPI2_HUMAN	1.77e-08	40.8	37.879	66
D2Y2G0	sp|P48307|TFPI2_HUMAN	9.04e-06	33.5	39.583	48
D2Y2G0	sp|P48307|TFPI2_HUMAN	5.12e-05	31.2	39.286	56
D2Y2G0	sp|P49223|SPIT3_HUMAN	2.08e-08	39.3	35.849	53
D2Y2G0	sp|Q8TEU8|WFKN2_HUMAN	3.66e-08	40.0	35.714	56
D2Y2G0	sp|Q8TEU8|WFKN2_HUMAN	6.45e-05	31.2	37.255	51
D2Y2G0	sp|Q8TEU8|WFKN2_HUMAN	2.6	18.1	27.273	22
D2Y2G0	sp|Q96NZ8|WFKN1_HUMAN	3.23e-07	37.7	38.596	57
D2Y2G0	sp|Q96NZ8|WFKN1_HUMAN	0.48	20.0	35.714	28
D2Y2G0	sp|O43278|SPIT1_HUMAN	4.91e-07	37.0	37.736	53
D2Y2G0	sp|O43278|SPIT1_HUMAN	2.44e-06	35.0	34.783	46
D2Y2G0	sp|Q9BQY6|WFDC6_HUMAN	4.94e-07	36.2	50.0	28
D2Y2G0	sp|Q2UY09|COSA1_HUMAN	7.19e-07	36.6	31.915	47
D2Y2G0	sp|Q8IUA0|WFDC8_HUMAN	1.54e-05	32.7	36.842	57
D2Y2G0	sp|Q6UDR6|SPIT4_HUMAN	0.001	26.9	35.088	57
D2Y2G1	sp|P12111|CO6A3_HUMAN	7.91e-17	65.1	41.096	73
D2Y2G1	sp|P12111|CO6A3_HUMAN	6.8	16.5	42.857	14
D2Y2G1	sp|Q02388|CO7A1_HUMAN	2.67e-16	63.5	51.786	56
D2Y2G1	sp|O43291|SPIT2_HUMAN	9.53e-14	55.5	42.857	63
D2Y2G1	sp|O43291|SPIT2_HUMAN	1.44e-12	52.4	52.273	44
D2Y2G1	sp|P05067|A4_HUMAN	1.54e-13	55.5	48.0	50
D2Y2G1	sp|P10646|TFPI1_HUMAN	7.51e-13	53.5	40.741	54
D2Y2G1	sp|P10646|TFPI1_HUMAN	9.94e-12	50.1	43.396	53
D2Y2G1	sp|P10646|TFPI1_HUMAN	7.52e-09	42.0	39.623	53
D2Y2G1	sp|Q8TEU8|WFKN2_HUMAN	8.17e-13	53.5	44.643	56
D2Y2G1	sp|Q8TEU8|WFKN2_HUMAN	1.8e-06	35.4	35.294	51
D2Y2G1	sp|Q8TEU8|WFKN2_HUMAN	2.5	18.1	26.923	26
D2Y2G1	sp|Q8TEU8|WFKN2_HUMAN	9.4	16.2	44.444	9
D2Y2G1	sp|Q06481|APLP2_HUMAN	1.31e-12	52.8	43.137	51
D2Y2G1	sp|P02760|AMBP_HUMAN	4.01e-12	51.2	43.396	53
D2Y2G1	sp|P02760|AMBP_HUMAN	5.1e-11	48.1	40.0	55
D2Y2G1	sp|O95428|PPN_HUMAN	6.72e-12	50.8	45.098	51
D2Y2G1	sp|O95428|PPN_HUMAN	7.7	16.5	47.059	17
D2Y2G1	sp|O95925|EPPI_HUMAN	1.08e-11	48.5	38.596	57
D2Y2G1	sp|P49223|SPIT3_HUMAN	1.19e-11	47.8	41.509	53
D2Y2G1	sp|O43278|SPIT1_HUMAN	7.33e-11	47.8	45.652	46
D2Y2G1	sp|O43278|SPIT1_HUMAN	7.47e-11	47.8	40.0	65
D2Y2G1	sp|P48307|TFPI2_HUMAN	2.44e-09	43.5	46.809	47
D2Y2G1	sp|P48307|TFPI2_HUMAN	8.52e-09	42.0	43.396	53
D2Y2G1	sp|P48307|TFPI2_HUMAN	2.21e-07	37.7	39.474	76
D2Y2G1	sp|Q96NZ8|WFKN1_HUMAN	6.09e-09	42.4	37.736	53
D2Y2G1	sp|Q96NZ8|WFKN1_HUMAN	0.11	21.9	34.483	29
D2Y2G1	sp|Q2UY09|COSA1_HUMAN	1.95e-08	41.2	34.043	47
D2Y2G1	sp|Q8IUA0|WFDC8_HUMAN	6.14e-08	39.3	38.596	57
D2Y2G1	sp|Q9BQY6|WFDC6_HUMAN	6.88e-07	35.8	50.0	28
D2Y2G1	sp|Q6UDR6|SPIT4_HUMAN	1.9e-05	31.6	33.929	56
D2Y2G2	sp|P12111|CO6A3_HUMAN	7.83e-17	65.1	42.667	75
D2Y2G2	sp|Q02388|CO7A1_HUMAN	1.45e-13	55.5	46.429	56
D2Y2G2	sp|O95925|EPPI_HUMAN	4.03e-13	52.4	39.655	58
D2Y2G2	sp|P02760|AMBP_HUMAN	1.53e-11	49.7	41.818	55
D2Y2G2	sp|P02760|AMBP_HUMAN	4.51e-10	45.4	39.623	53
D2Y2G2	sp|P05067|A4_HUMAN	3.97e-11	48.5	44.0	50
D2Y2G2	sp|P05067|A4_HUMAN	8.3	16.5	50.0	8
D2Y2G2	sp|Q06481|APLP2_HUMAN	1.27e-10	47.4	37.931	58
D2Y2G2	sp|O95428|PPN_HUMAN	4.67e-10	45.8	41.176	51
D2Y2G2	sp|O95428|PPN_HUMAN	1.8	18.5	52.941	17
D2Y2G2	sp|Q8TEU8|WFKN2_HUMAN	8.4e-10	45.1	37.5	56
D2Y2G2	sp|Q8TEU8|WFKN2_HUMAN	9.2e-06	33.5	39.216	51
D2Y2G2	sp|O43291|SPIT2_HUMAN	1.16e-09	44.3	34.286	70
D2Y2G2	sp|O43291|SPIT2_HUMAN	2.81e-08	40.4	37.037	54
D2Y2G2	sp|P49223|SPIT3_HUMAN	2.83e-09	41.6	37.736	53
D2Y2G2	sp|P10646|TFPI1_HUMAN	3.11e-08	40.4	35.849	53
D2Y2G2	sp|P10646|TFPI1_HUMAN	4.77e-07	37.0	31.481	54
D2Y2G2	sp|P10646|TFPI1_HUMAN	1.17e-06	35.8	35.849	53
D2Y2G2	sp|Q96NZ8|WFKN1_HUMAN	9.7e-08	38.9	35.714	56
D2Y2G2	sp|Q96NZ8|WFKN1_HUMAN	0.14	21.6	25.275	91
D2Y2G2	sp|Q2UY09|COSA1_HUMAN	1.71e-07	38.5	31.915	47
D2Y2G2	sp|P48307|TFPI2_HUMAN	2.72e-07	37.7	37.097	62
D2Y2G2	sp|P48307|TFPI2_HUMAN	4.83e-05	31.2	37.5	48
D2Y2G2	sp|P48307|TFPI2_HUMAN	0.000216	29.3	41.071	56
D2Y2G2	sp|Q9BQY6|WFDC6_HUMAN	5.89e-07	36.2	50.0	28
D2Y2G2	sp|O43278|SPIT1_HUMAN	9.83e-07	36.2	37.736	53
D2Y2G2	sp|O43278|SPIT1_HUMAN	1.41e-06	35.8	34.783	46
D2Y2G2	sp|Q8IUA0|WFDC8_HUMAN	2.4e-06	35.0	38.596	57
D2Y2G2	sp|Q6UDR6|SPIT4_HUMAN	0.003	25.8	32.558	43
D2Y2Q1	sp|P12111|CO6A3_HUMAN	5.36e-17	65.5	41.096	73
D2Y2Q1	sp|P12111|CO6A3_HUMAN	6.8	16.5	42.857	14
D2Y2Q1	sp|Q02388|CO7A1_HUMAN	2.38e-16	63.5	51.786	56
D2Y2Q1	sp|O43291|SPIT2_HUMAN	2.73e-13	54.3	42.857	63
D2Y2Q1	sp|O43291|SPIT2_HUMAN	1.1e-11	50.1	50.0	44
D2Y2Q1	sp|Q8TEU8|WFKN2_HUMAN	5.92e-13	53.9	44.643	56
D2Y2Q1	sp|Q8TEU8|WFKN2_HUMAN	1.3e-05	33.1	33.333	51
D2Y2Q1	sp|Q8TEU8|WFKN2_HUMAN	2.5	18.1	26.923	26
D2Y2Q1	sp|Q8TEU8|WFKN2_HUMAN	9.5	16.2	44.444	9
D2Y2Q1	sp|P05067|A4_HUMAN	1.2e-12	53.1	46.0	50
D2Y2Q1	sp|P10646|TFPI1_HUMAN	2.48e-12	52.0	40.741	54
D2Y2Q1	sp|P10646|TFPI1_HUMAN	9.19e-12	50.4	43.396	53
D2Y2Q1	sp|P10646|TFPI1_HUMAN	6.5e-09	42.4	39.623	53
D2Y2Q1	sp|P49223|SPIT3_HUMAN	7.25e-12	48.1	41.509	53
D2Y2Q1	sp|Q06481|APLP2_HUMAN	1.03e-11	50.4	41.176	51
D2Y2Q1	sp|P02760|AMBP_HUMAN	1.35e-11	50.1	43.396	53
D2Y2Q1	sp|P02760|AMBP_HUMAN	5.35e-11	48.1	40.0	55
D2Y2Q1	sp|O95925|EPPI_HUMAN	3.27e-11	47.4	38.596	57
D2Y2Q1	sp|O95428|PPN_HUMAN	5.54e-11	48.1	43.137	51
D2Y2Q1	sp|O95428|PPN_HUMAN	8.0	16.5	47.059	17
D2Y2Q1	sp|O43278|SPIT1_HUMAN	1.75e-10	47.0	40.0	65
D2Y2Q1	sp|O43278|SPIT1_HUMAN	2.66e-10	46.2	45.652	46
D2Y2Q1	sp|P48307|TFPI2_HUMAN	2.75e-09	43.1	46.809	47
D2Y2Q1	sp|P48307|TFPI2_HUMAN	4.61e-09	42.7	43.396	53
D2Y2Q1	sp|P48307|TFPI2_HUMAN	1.66e-06	35.4	38.158	76
D2Y2Q1	sp|Q96NZ8|WFKN1_HUMAN	4.5e-09	42.7	37.736	53
D2Y2Q1	sp|Q96NZ8|WFKN1_HUMAN	0.12	21.6	34.483	29
D2Y2Q1	sp|Q2UY09|COSA1_HUMAN	2.12e-08	40.8	34.043	47
D2Y2Q1	sp|Q8IUA0|WFDC8_HUMAN	5.96e-08	39.7	38.596	57
D2Y2Q1	sp|Q9BQY6|WFDC6_HUMAN	2.14e-06	34.7	50.0	28
D2Y2Q1	sp|Q6UDR6|SPIT4_HUMAN	2.27e-05	31.6	37.209	43
D2Y2Q2	sp|P12111|CO6A3_HUMAN	2.04e-17	66.6	42.466	73
D2Y2Q2	sp|Q02388|CO7A1_HUMAN	2.89e-16	63.2	51.786	56
D2Y2Q2	sp|P05067|A4_HUMAN	3.96e-14	57.0	50.0	50
D2Y2Q2	sp|O43291|SPIT2_HUMAN	1.03e-13	55.5	42.857	63
D2Y2Q2	sp|O43291|SPIT2_HUMAN	2.52e-12	51.6	52.273	44
D2Y2Q2	sp|P10646|TFPI1_HUMAN	8.13e-13	53.1	40.741	54
D2Y2Q2	sp|P10646|TFPI1_HUMAN	9.94e-12	50.1	43.396	53
D2Y2Q2	sp|P10646|TFPI1_HUMAN	7.38e-09	42.0	39.623	53
D2Y2Q2	sp|Q8TEU8|WFKN2_HUMAN	8.58e-13	53.5	44.643	56
D2Y2Q2	sp|Q8TEU8|WFKN2_HUMAN	1.96e-06	35.4	35.294	51
D2Y2Q2	sp|Q8TEU8|WFKN2_HUMAN	2.5	18.1	26.923	26
D2Y2Q2	sp|Q8TEU8|WFKN2_HUMAN	9.4	16.2	44.444	9
D2Y2Q2	sp|Q06481|APLP2_HUMAN	1.38e-12	52.8	43.137	51
D2Y2Q2	sp|P02760|AMBP_HUMAN	3.71e-12	51.6	43.396	53
D2Y2Q2	sp|P02760|AMBP_HUMAN	4.9e-11	48.1	40.0	55
D2Y2Q2	sp|O43278|SPIT1_HUMAN	7.24e-12	50.8	47.826	46
D2Y2Q2	sp|O43278|SPIT1_HUMAN	8.46e-12	50.4	43.396	53
D2Y2Q2	sp|O95925|EPPI_HUMAN	1.08e-11	48.5	38.596	57
D2Y2Q2	sp|P49223|SPIT3_HUMAN	1.12e-11	47.8	41.509	53
D2Y2Q2	sp|O95428|PPN_HUMAN	1.23e-11	50.1	45.098	51
D2Y2Q2	sp|O95428|PPN_HUMAN	8.3	16.5	47.059	17
D2Y2Q2	sp|P48307|TFPI2_HUMAN	2.78e-09	43.1	46.809	47
D2Y2Q2	sp|P48307|TFPI2_HUMAN	9.69e-09	41.6	43.396	53
D2Y2Q2	sp|P48307|TFPI2_HUMAN	2.19e-07	37.7	39.474	76
D2Y2Q2	sp|Q2UY09|COSA1_HUMAN	5e-09	42.7	36.17	47
D2Y2Q2	sp|Q96NZ8|WFKN1_HUMAN	6.72e-09	42.4	37.736	53
D2Y2Q2	sp|Q96NZ8|WFKN1_HUMAN	0.13	21.6	34.483	29
D2Y2Q2	sp|Q8IUA0|WFDC8_HUMAN	2.58e-07	37.7	36.842	57
D2Y2Q2	sp|Q9BQY6|WFDC6_HUMAN	6.6e-07	35.8	50.0	28
D2Y2Q2	sp|Q6UDR6|SPIT4_HUMAN	1.84e-05	31.6	33.929	56
D2Y2Q5	sp|P12111|CO6A3_HUMAN	9.24e-17	64.7	41.096	73
D2Y2Q5	sp|P12111|CO6A3_HUMAN	6.8	16.5	42.857	14
D2Y2Q5	sp|Q02388|CO7A1_HUMAN	4.57e-16	62.8	51.786	56
D2Y2Q5	sp|P05067|A4_HUMAN	1.55e-13	55.5	48.0	50
D2Y2Q5	sp|Q8TEU8|WFKN2_HUMAN	7.56e-13	53.5	44.643	56
D2Y2Q5	sp|Q8TEU8|WFKN2_HUMAN	1.49e-06	35.8	35.294	51
D2Y2Q5	sp|O43291|SPIT2_HUMAN	9.42e-13	52.8	41.27	63
D2Y2Q5	sp|O43291|SPIT2_HUMAN	1.05e-12	52.8	52.273	44
D2Y2Q5	sp|P10646|TFPI1_HUMAN	1.24e-12	52.8	40.741	54
D2Y2Q5	sp|P10646|TFPI1_HUMAN	1.02e-11	50.1	43.396	53
D2Y2Q5	sp|P10646|TFPI1_HUMAN	9.8e-09	41.6	39.623	53
D2Y2Q5	sp|Q06481|APLP2_HUMAN	1.33e-12	52.8	43.137	51
D2Y2Q5	sp|P02760|AMBP_HUMAN	4.73e-12	51.2	43.396	53
D2Y2Q5	sp|P02760|AMBP_HUMAN	5.79e-11	48.1	40.0	55
D2Y2Q5	sp|O95428|PPN_HUMAN	6.4e-12	50.8	45.098	51
D2Y2Q5	sp|O95428|PPN_HUMAN	7.9	16.5	47.059	17
D2Y2Q5	sp|O95925|EPPI_HUMAN	1.1e-11	48.5	38.596	57
D2Y2Q5	sp|P49223|SPIT3_HUMAN	1.27e-11	47.4	41.509	53
D2Y2Q5	sp|O43278|SPIT1_HUMAN	1.17e-10	47.4	45.652	46
D2Y2Q5	sp|O43278|SPIT1_HUMAN	8.51e-10	44.7	38.462	65
D2Y2Q5	sp|P48307|TFPI2_HUMAN	3.32e-09	43.1	46.809	47
D2Y2Q5	sp|P48307|TFPI2_HUMAN	6.92e-09	42.0	43.396	53
D2Y2Q5	sp|P48307|TFPI2_HUMAN	4.53e-07	37.0	39.474	76
D2Y2Q5	sp|Q96NZ8|WFKN1_HUMAN	6.21e-09	42.4	37.736	53
D2Y2Q5	sp|Q96NZ8|WFKN1_HUMAN	0.12	21.9	34.483	29
D2Y2Q5	sp|Q2UY09|COSA1_HUMAN	2.39e-08	40.8	34.043	47
D2Y2Q5	sp|Q8IUA0|WFDC8_HUMAN	4.02e-08	40.0	38.596	57
D2Y2Q5	sp|Q9BQY6|WFDC6_HUMAN	7.47e-07	35.8	50.0	28
D2Y2Q5	sp|Q6UDR6|SPIT4_HUMAN	1.36e-05	32.0	33.929	56
D2Y2Q7	sp|Q02388|CO7A1_HUMAN	2.12e-16	63.5	51.786	56
D2Y2Q7	sp|P12111|CO6A3_HUMAN	3.01e-16	63.2	40.278	72
D2Y2Q7	sp|P12111|CO6A3_HUMAN	6.8	16.5	42.857	14
D2Y2Q7	sp|O43291|SPIT2_HUMAN	3.69e-13	53.9	41.27	63
D2Y2Q7	sp|O43291|SPIT2_HUMAN	1.03e-12	52.8	35.526	76
D2Y2Q7	sp|P05067|A4_HUMAN	4.77e-13	54.3	48.0	50
D2Y2Q7	sp|Q8TEU8|WFKN2_HUMAN	6.99e-13	53.5	44.643	56
D2Y2Q7	sp|Q8TEU8|WFKN2_HUMAN	1.28e-06	35.8	34.615	52
D2Y2Q7	sp|Q8TEU8|WFKN2_HUMAN	2.4	18.1	26.923	26
D2Y2Q7	sp|Q8TEU8|WFKN2_HUMAN	9.1	16.2	44.444	9
D2Y2Q7	sp|P10646|TFPI1_HUMAN	1.23e-12	52.8	40.741	54
D2Y2Q7	sp|P10646|TFPI1_HUMAN	9.94e-12	50.1	43.396	53
D2Y2Q7	sp|P10646|TFPI1_HUMAN	7.38e-09	42.0	39.623	53
D2Y2Q7	sp|Q06481|APLP2_HUMAN	1.31e-12	52.8	43.137	51
D2Y2Q7	sp|P02760|AMBP_HUMAN	3.67e-12	51.6	43.396	53
D2Y2Q7	sp|P02760|AMBP_HUMAN	4.95e-11	48.1	40.741	54
D2Y2Q7	sp|O95428|PPN_HUMAN	5.16e-12	51.2	45.098	51
D2Y2Q7	sp|O95428|PPN_HUMAN	7.0	16.5	47.059	17
D2Y2Q7	sp|O95925|EPPI_HUMAN	1.14e-11	48.5	38.596	57
D2Y2Q7	sp|P49223|SPIT3_HUMAN	1.2e-11	47.8	41.509	53
D2Y2Q7	sp|O43278|SPIT1_HUMAN	7.47e-11	47.8	45.652	46
D2Y2Q7	sp|O43278|SPIT1_HUMAN	8.4e-11	47.8	40.0	65
D2Y2Q7	sp|P48307|TFPI2_HUMAN	2.44e-09	43.5	46.809	47
D2Y2Q7	sp|P48307|TFPI2_HUMAN	8.61e-09	42.0	43.396	53
D2Y2Q7	sp|P48307|TFPI2_HUMAN	6.91e-07	36.6	38.158	76
D2Y2Q7	sp|Q96NZ8|WFKN1_HUMAN	5.06e-09	42.7	37.736	53
D2Y2Q7	sp|Q96NZ8|WFKN1_HUMAN	0.4	20.4	31.034	29
D2Y2Q7	sp|Q2UY09|COSA1_HUMAN	5.2e-09	42.7	34.043	47
D2Y2Q7	sp|Q8IUA0|WFDC8_HUMAN	3.54e-08	40.0	37.931	58
D2Y2Q7	sp|Q9BQY6|WFDC6_HUMAN	1.19e-06	35.4	50.0	28
D2Y2Q7	sp|Q6UDR6|SPIT4_HUMAN	2.04e-05	31.6	33.929	56
D2Y2Q8	sp|P12111|CO6A3_HUMAN	2.81e-16	63.2	39.726	73
D2Y2Q8	sp|P12111|CO6A3_HUMAN	6.8	16.5	42.857	14
D2Y2Q8	sp|Q02388|CO7A1_HUMAN	6.43e-16	62.4	51.786	56
D2Y2Q8	sp|P05067|A4_HUMAN	1.6e-13	55.5	48.0	50
D2Y2Q8	sp|Q8TEU8|WFKN2_HUMAN	2.23e-13	55.1	46.429	56
D2Y2Q8	sp|Q8TEU8|WFKN2_HUMAN	2.04e-06	35.4	35.294	51
D2Y2Q8	sp|Q8TEU8|WFKN2_HUMAN	2.5	18.1	26.923	26
D2Y2Q8	sp|Q8TEU8|WFKN2_HUMAN	9.5	16.2	44.444	9
D2Y2Q8	sp|O43291|SPIT2_HUMAN	3.21e-13	54.3	41.27	63
D2Y2Q8	sp|O43291|SPIT2_HUMAN	1.77e-12	52.0	52.273	44
D2Y2Q8	sp|Q06481|APLP2_HUMAN	1.37e-12	52.8	43.137	51
D2Y2Q8	sp|P10646|TFPI1_HUMAN	1.79e-12	52.4	40.741	54
D2Y2Q8	sp|P10646|TFPI1_HUMAN	3.82e-11	48.5	41.509	53
D2Y2Q8	sp|P10646|TFPI1_HUMAN	8.63e-09	42.0	39.623	53
D2Y2Q8	sp|P02760|AMBP_HUMAN	3.82e-12	51.6	43.396	53
D2Y2Q8	sp|P02760|AMBP_HUMAN	1.46e-11	49.7	41.818	55
D2Y2Q8	sp|O95428|PPN_HUMAN	7.27e-12	50.8	45.098	51
D2Y2Q8	sp|O95428|PPN_HUMAN	7.9	16.5	47.059	17
D2Y2Q8	sp|O95925|EPPI_HUMAN	1.14e-11	48.5	38.596	57
D2Y2Q8	sp|O43278|SPIT1_HUMAN	2.6e-11	49.3	47.826	46
D2Y2Q8	sp|O43278|SPIT1_HUMAN	9.35e-11	47.8	40.0	65
D2Y2Q8	sp|P49223|SPIT3_HUMAN	5.34e-11	45.8	39.623	53
D2Y2Q8	sp|P48307|TFPI2_HUMAN	2.62e-09	43.1	46.809	47
D2Y2Q8	sp|P48307|TFPI2_HUMAN	4.89e-09	42.4	43.396	53
D2Y2Q8	sp|P48307|TFPI2_HUMAN	3.58e-07	37.4	39.474	76
D2Y2Q8	sp|Q96NZ8|WFKN1_HUMAN	3.19e-09	43.1	37.736	53
D2Y2Q8	sp|Q96NZ8|WFKN1_HUMAN	0.096	21.9	34.483	29
D2Y2Q8	sp|Q2UY09|COSA1_HUMAN	4.76e-09	42.7	36.17	47
D2Y2Q8	sp|Q8IUA0|WFDC8_HUMAN	6.65e-08	39.3	38.596	57
D2Y2Q8	sp|Q9BQY6|WFDC6_HUMAN	7.32e-07	35.8	50.0	28
D2Y2Q8	sp|Q6UDR6|SPIT4_HUMAN	1.84e-05	31.6	33.929	56
D2Y2Q9	sp|P12111|CO6A3_HUMAN	1.32e-17	67.0	42.466	73
D2Y2Q9	sp|P12111|CO6A3_HUMAN	6.8	16.5	42.857	14
D2Y2Q9	sp|Q02388|CO7A1_HUMAN	3.48e-16	63.2	51.786	56
D2Y2Q9	sp|O43291|SPIT2_HUMAN	5.86e-14	56.2	42.857	63
D2Y2Q9	sp|O43291|SPIT2_HUMAN	1.39e-12	52.4	52.273	44
D2Y2Q9	sp|P05067|A4_HUMAN	1.54e-13	55.5	48.0	50
D2Y2Q9	sp|Q06481|APLP2_HUMAN	8.9e-13	53.5	41.379	58
D2Y2Q9	sp|P10646|TFPI1_HUMAN	9.25e-13	53.1	40.741	54
D2Y2Q9	sp|P10646|TFPI1_HUMAN	1.23e-11	50.1	43.396	53
D2Y2Q9	sp|P10646|TFPI1_HUMAN	6.19e-09	42.4	38.182	55
D2Y2Q9	sp|P02760|AMBP_HUMAN	3.23e-12	51.6	41.818	55
D2Y2Q9	sp|P02760|AMBP_HUMAN	7.76e-11	47.8	42.308	52
D2Y2Q9	sp|Q8TEU8|WFKN2_HUMAN	5.49e-12	51.2	44.643	56
